Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
2007-07-26,95.166664,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-07-27,159.59375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-07-28,96.4375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-07-29,76.572914,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-07-30,68.34375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-07-31,58.375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-01,56.197918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-02,51.864582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-03,53.604168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-04,65.21875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-05,63.947918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-06,61.416668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-07,53.9375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-08,48.6875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-09,43.864582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-10,41.09375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-11,39.9375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-12,39.697918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-13,43.3125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-14,51.166668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-15,67.239586,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-16,61.854168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-17,58.166668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-18,89.635414,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-19,76.0,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-20,57.15625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-21,48.333332,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-22,53.520832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-23,48.59375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-24,45.489582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-25,50.010418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-26,51.40625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-27,50.552082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-28,45.666668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-29,46.479168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-30,51.645832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-08-31,55.145832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-01,54.927082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-02,53.65625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-03,58.885418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-04,56.5,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-05,67.614586,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-06,106.71875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-07,74.729164,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-08,76.489586,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-09,66.645836,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-10,47.625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-11,45.041668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-12,45.25,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-13,44.75,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-14,45.479168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-15,55.760418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-16,51.802082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-17,50.177082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-18,49.822918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-19,48.385418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-20,46.708332,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-21,44.239582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-22,43.645832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-23,77.375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-24,52.6875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-25,42.072918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-26,54.479168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-27,51.489582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-28,49.552082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-29,48.78125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-09-30,51.822918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-01,44.583332,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-02,33.391666,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-03,31.630207,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-04,28.272917,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-05,38.764584,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-06,77.16563,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-07,61.88333,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-08,52.452084,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-09,51.90521,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-10,54.55417,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-11,57.490623,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-12,54.629166,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-13,50.45729,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-14,50.028126,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-15,47.151043,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-16,45.848957,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-17,46.23125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-18,41.328125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-19,45.08542,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-20,48.472916,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-21,38.994793,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-22,35.20625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-23,47.989582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-24,41.890625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-25,42.50104,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-26,42.50729,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-27,40.85625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-28,38.4375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-29,37.807293,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-30,38.41354,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-10-31,39.459373,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-01,36.630207,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-02,33.26875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-03,31.96875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-04,37.934376,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-05,33.191666,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-06,31.994791,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-07,31.055208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-08,30.114584,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-09,30.739582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-10,33.079166,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-11,30.293749,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-12,28.310417,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-13,28.155209,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-14,29.196875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-15,33.294792,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-16,42.2,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-17,44.416668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-18,41.653126,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-19,40.564583,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-20,40.692707,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-21,37.271427,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-26,35.785294,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-27,37.158333,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-28,35.642857,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-29,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-11-30,33.225,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-01,34.16771,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-02,33.689285,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-05,35.95441,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-06,34.492706,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-07,34.635418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-08,34.815624,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-09,33.9125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-10,34.85,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-11,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-12,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-13,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-21,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-28,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-29,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-30,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2007-12-31,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-01,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-02,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-05,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-06,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-07,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-08,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-09,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-10,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-11,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-12,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-13,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-21,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-28,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-29,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-30,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-01-31,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-01,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-02,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-05,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-06,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-07,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-08,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-09,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-10,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-11,25.62647,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-12,25.483334,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-13,24.346428,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-21,24.14853,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-22,23.691668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-23,25.219791,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-24,24.282291,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-25,24.621428,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-28,24.133823,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-02-29,26.392708,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-01,24.164583,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-02,25.12857,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-05,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-06,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-07,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-08,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-09,27.09853,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-10,31.604166,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-11,33.12604,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-12,31.471874,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-13,27.954166,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-14,28.786459,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-15,29.45,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-16,29.69861,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-17,37.177082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-18,38.432293,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-19,34.973957,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-20,28.634375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-21,27.981249,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-22,28.403124,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-23,34.784374,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-24,28.981249,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-25,29.429167,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-26,28.705208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-27,28.161459,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-28,27.53125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-29,29.760416,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-30,28.440624,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-03-31,26.76979,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-01,60.215054,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-02,42.228127,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-03,37.8,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-04,40.095833,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-05,40.61771,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-06,36.729168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-07,39.584373,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-08,35.879166,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-09,40.18021,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-10,38.04375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-11,38.255207,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-12,37.228127,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-13,41.122917,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-14,44.329166,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-15,50.797916,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-16,49.46771,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-17,50.425,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-18,47.87604,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-19,51.34271,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-20,54.028126,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-21,51.30625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-22,52.140625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-23,55.402084,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-24,55.652084,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-25,52.486458,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-26,52.705208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-27,52.404167,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-28,58.423958,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-29,52.39375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-04-30,77.26667,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-01,75.025,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-02,69.07083,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-03,63.473957,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-04,52.552082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-05,50.9375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-06,55.152084,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-07,56.003124,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-08,55.75104,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-09,49.034374,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-10,43.695835,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-11,51.16354,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-12,63.963543,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-13,57.052082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-14,56.303123,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-15,51.80521,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-16,53.05521,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-17,89.47083,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-18,171.52083,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-19,264.28125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-20,404.7604,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-21,682.375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-22,275.8854,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-23,199.82292,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-24,158.55208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-25,133.22917,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-26,116.791664,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-27,98.260414,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-28,92.811455,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-29,108.035416,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-30,101.00729,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-05-31,105.16875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-01,142.29791,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-02,272.84375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-03,330.6354,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-04,257.5521,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-05,216.97917,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-06,221.40625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-07,214.92708,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-08,195.07292,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-09,202.64583,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-10,240.77083,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-11,310.66666,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-12,225.35417,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-13,203.61458,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-14,239.61458,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-15,345.96875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-16,424.2396,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-17,471.20834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-18,343.4271,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-19,407.95834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-20,358.6354,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-21,306.8646,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-22,319.3021,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-23,332.84375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-24,306.65625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-25,302.09375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-26,298.6979,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-27,278.3125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-28,269.9375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-29,260.54166,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-06-30,244.9375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-01,213.0,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-02,216.47917,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-03,216.90625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-04,186.80208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-05,176.6875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-06,162.73958,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-07,165.02083,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-08,146.17708,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-09,130.79167,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-10,123.427086,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-11,112.260414,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-12,107.24167,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-13,98.65625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-14,91.35729,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-15,84.60208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-16,80.4125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-17,78.26458,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-18,74.08125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-19,70.27812,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-20,64.84062,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-21,63.171875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-22,63.8,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-23,44.721874,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-24,38.56875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-25,38.095833,streamflow,9292000,ft3/s,"['A', '[91]']",0
2008-07-26,39.925,streamflow,9292000,ft3/s,"['A', '[91]']",0
